 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município
Peso ao nascer: 2500 a 2999 g, 3000 a 3999 g
Período:2010
"Município";"Nascim_p/resid.mãe"
"220590 MANOEL EMIDIO";61
"220595 MARCOLANDIA";123
"220600 MARCOS PARENTE";68
"220605 MASSAPE DO PIAUI";66
"220610 MATIAS OLIMPIO";154
"220620 MIGUEL ALVES";493
"220630 MIGUEL LEAO";18
"220635 MILTON BRANDAO";79
"220640 MONSENHOR GIL";112
"220650 MONSENHOR HIPOLITO";99
"220660 MONTE ALEGRE DO PIAUI";143
"220665 MORRO CABECA NO TEMPO";74
"220667 MORRO DO CHAPEU DO PIAUI";72
"220669 MURICI DOS PORTELAS";100
"220670 NAZARE DO PIAUI";84
"220672 NAZARIA";103
"220675 NOSSA SENHORA DE NAZARE";55
"220680 NOSSA SENHORA DOS REMEDIOS";157
"220690 NOVO ORIENTE DO PIAUI";75
"220695 NOVO SANTO ANTONIO";25
"220700 OEIRAS";475
"220710 OLHO D'AGUA DO PIAUI";42
"220720 PADRE MARCOS";67
"220730 PAES LANDIM";57
"220735 PAJEU DO PIAUI";30
"220740 PALMEIRA DO PIAUI";85
"220750 PALMEIRAIS";178
"220755 PAQUETA";46
"220760 PARNAGUA";161
"220770 PARNAIBA";1847
"220775 PASSAGEM FRANCA DO PIAUI";64
"220777 PATOS DO PIAUI";73
"220779 PAU D'ARCO DO PIAUI";36
"220780 PAULISTANA";287
"220785 PAVUSSU";39
"220790 PEDRO II";466
"220793 PEDRO LAURENTINO";30
"220795 NOVA SANTA RITA";54
"220800 PICOS";1024
"220810 PIMENTEIRAS";121
"220820 PIO IX";254
"220830 PIRACURUCA";326
"220840 PIRIPIRI";778
"220850 PORTO";186
"220855 PORTO ALEGRE DO PIAUI";34
"220860 PRATA DO PIAUI";32
"220865 QUEIMADA NOVA";79
"220870 REDENCAO DO GURGUEIA";141
"220880 REGENERACAO";253
"220885 RIACHO FRIO";90
"220887 RIBEIRA DO PIAUI";52
"220890 RIBEIRO GONCALVES";90
"220900 RIO GRANDE DO PIAUI";68
"220910 SANTA CRUZ DO PIAUI";62
"220915 SANTA CRUZ DOS MILAGRES";37
"220920 SANTA FILOMENA";96
"220930 SANTA LUZ";80
"220935 SANTANA DO PIAUI";53
"220937 SANTA ROSA DO PIAUI";58
"220940 SANTO ANTONIO DE LISBOA";64
"220945 SANTO ANTONIO DOS MILAGRES";30
"220950 SANTO INACIO DO PIAUI";43
"220955 SAO BRAZ DO PIAUI";77
"220960 SAO FELIX DO PIAUI";22
"220965 SAO FRANCISCO DE ASSIS DO PIAUI";71
"220970 SAO FRANCISCO DO PIAUI";63
"220975 SAO GONCALO DO GURGUEIA";28
"220980 SAO GONCALO DO PIAUI";66
"220985 SAO JOAO DA CANABRAVA";53
"220987 SAO JOAO DA FRONTEIRA";65
"220990 SAO JOAO DA SERRA";59
"220995 SAO JOAO DA VARJOTA";84
"220997 SAO JOAO DO ARRAIAL";122
"221000 SAO JOAO DO PIAUI";304
"221005 SAO JOSE DO DIVINO";48
"221010 SAO JOSE DO PEIXE";39
"221020 SAO JOSE DO PIAUI";96
"221030 SAO JULIAO";64
"221035 SAO LOURENCO DO PIAUI";49
"221037 SAO LUIS DO PIAUI";21
"221038 SAO MIGUEL DA BAIXA GRANDE";20
"221039 SAO MIGUEL DO FIDALGO";34
"221040 SAO MIGUEL DO TAPUIO";213
"221050 SAO PEDRO DO PIAUI";175
"221060 SAO RAIMUNDO NONATO";497
"221062 SEBASTIAO BARROS";73
"221063 SEBASTIAO LEAL";61
"221065 SIGEFREDO PACHECO";111
"221070 SIMOES";205
"221080 SIMPLICIO MENDES";151
"221090 SOCORRO DO PIAUI";57
"221093 SUSSUAPARA";61
"221095 TAMBORIL DO PIAUI";36
"221097 TANQUE DO PIAUI";31
"221100 TERESINA";11553
"221110 UNIAO";637
"221120 URUCUI";329
"221130 VALENCA DO PIAUI";268
"221135 VARZEA BRANCA";70
"221140 VARZEA GRANDE";44
"221150 VERA MENDES";42
"221160 VILA NOVA DO PIAUI";30
"221170 WALL FERRAZ";55
" MUNICIPIO IGNORADO - CE";3
"230010 ABAIARA";128
"230015 ACARAPE";183
"230020 ACARAU";792
"230030 ACOPIARA";621
"230040 AIUABA";184
"230050 ALCANTARAS";138
"230060 ALTANEIRA";73
"230070 ALTO SANTO";155
"230075 AMONTADA";590
"230080 ANTONINA DO NORTE";106
"230090 APUIARES";128
"230100 AQUIRAZ";764
"230110 ARACATI";885
"230120 ARACOIABA";297
"230125 ARARENDA";126
"230130 ARARIPE";343
"230140 ARATUBA";171
"230150 ARNEIROZ";87
"230160 ASSARE";250
"230170 AURORA";342
"230180 BAIXIO";67
"230185 BANABUIU";249
"230190 BARBALHA";883
"230195 BARREIRA";238
"230200 BARRO";227
"230205 BARROQUINHA";179
"230210 BATURITE";424
"230220 BEBERIBE";461
"230230 BELA CRUZ";346
"230240 BOA VIAGEM";639
"230250 BREJO SANTO";630
"230260 CAMOCIM";848
"230270 CAMPOS SALES";304
"230280 CANINDE";1065
"230290 CAPISTRANO";202
"230300 CARIDADE";209
"230310 CARIRE";187
"230320 CARIRIACU";367
"230330 CARIUS";181
"230340 CARNAUBAL";246
"230350 CASCAVEL";780
"230360 CATARINA";159
"230365 CATUNDA";96
"230370 CAUCAIA";4058
"230380 CEDRO";293
"230390 CHAVAL";202
"230393 CHORO";173
"230395 CHOROZINHO";215
"230400 COREAU";281
"230410 CRATEUS";973
"230420 CRATO";1863
"230423 CROATA";199
"230425 CRUZ";277
"230426 DEPUTADO IRAPUAN PINHEIRO";99
"230427 ERERE";30
"230428 EUSEBIO";687
"230430 FARIAS BRITO";261
"230435 FORQUILHA";270
"230440 FORTALEZA";31652
"230445 FORTIM";162
"230450 FRECHEIRINHA";170
"230460 GENERAL SAMPAIO";99
"230465 GRACA";166
"230470 GRANJA";730
"230480 GRANJEIRO";51
"230490 GROAIRAS";110
"230495 GUAIUBA";283
"230500 GUARACIABA DO NORTE";546
"230510 GUARAMIRANGA";67
"230520 HIDROLANDIA";229
"230523 HORIZONTE";796
"230526 IBARETAMA";193
"230530 IBIAPINA";338
"230533 IBICUITINGA";146
"230535 ICAPUI";195
"230540 ICO";790
"230550 IGUATU";1212
"230560 INDEPENDENCIA";295
"230565 IPAPORANGA";152
"230570 IPAUMIRIM";137
"230580 IPU";534
"230590 IPUEIRAS";492
"230600 IRACEMA";141
"230610 IRAUCUBA";349
"230620 ITAICABA";86
"230625 ITAITINGA";315
"230630 ITAPAGE";692
"230640 ITAPIPOCA";1853
"230650 ITAPIUNA";224
"230655 ITAREMA";607
"230660 ITATIRA";296
"230670 JAGUARETAMA";202
"230680 JAGUARIBARA";139
"230690 JAGUARIBE";397
"230700 JAGUARUANA";347
"230710 JARDIM";421
"230720 JATI";92
"230725 JIJOCA DE JERICOACOARA";244
"230730 JUAZEIRO DO NORTE";3585
"230740 JUCAS";335
"230750 LAVRAS DA MANGABEIRA";355
"230760 LIMOEIRO DO NORTE";676
"230763 MADALENA";207
"230765 MARACANAU";3995
"230770 MARANGUAPE";1037
"230780 MARCO";439
"230790 MARTINOPOLE";146
"230800 MASSAPE";507
"230810 MAURITI";666
"230820 MERUOCA";181
"230830 MILAGRES";391
"230835 MILHA";124
"230837 MIRAIMA";195
"230840 MISSAO VELHA";552
"230850 MOMBACA";522
"230860 MONSENHOR TABOSA";226
"230870 MORADA NOVA";748
"230880 MORAUJO";96
"230890 MORRINHOS";308
"230900 MUCAMBO";159
"230910 MULUNGU";125
"230920 NOVA OLINDA";233
"230930 NOVA RUSSAS";379
"230940 NOVO ORIENTE";298
"230945 OCARA";297
"230950 OROS";255
"230960 PACAJUS";792
"230970 PACATUBA";647
"230980 PACOTI";157
"230990 PACUJA";72
"231000 PALHANO";109
"231010 PALMACIA";112
"231020 PARACURU";392
"231025 PARAIPABA";393
"231030 PARAMBU";404
"231040 PARAMOTI";118
"231050 PEDRA BRANCA";560
"231060 PENAFORTE";158
"231070 PENTECOSTE";452
"231080 PEREIRO";187
"231085 PINDORETAMA";245
"231090 PIQUET CARNEIRO";141
"231095 PIRES FERREIRA";85
"231100 PORANGA";170
"231110 PORTEIRAS";245
"231120 POTENGI";174
"231123 POTIRETAMA";71
"231126 QUITERIANOPOLIS";257
"231130 QUIXADA";1072
"231135 QUIXELO";206
"231140 QUIXERAMOBIM";962
"231150 QUIXERE";234
"231160 REDENCAO";410
"231170 RERIUTABA";261
"231180 RUSSAS";830
"231190 SABOEIRO";205
"231195 SALITRE";241
"231200 SANTANA DO ACARAU";420
"231210 SANTANA DO CARIRI";270
"231220 SANTA QUITERIA";477
"231230 SAO BENEDITO";729
"231240 SAO GONCALO DO AMARANTE";599
"231250 SAO JOAO DO JAGUARIBE";62
"231260 SAO LUIS DO CURU";138
"231270 SENADOR POMPEU";258
"231280 SENADOR SA";92
"231290 SOBRAL";2668
"231300 SOLONOPOLE";183
"231310 TABULEIRO DO NORTE";362
"231320 TAMBORIL";329
"231325 TARRAFAS";105
"231330 TAUA";680
"231335 TEJUCUOCA";233
"231340 TIANGUA";1104
"231350 TRAIRI";625
"231355 TURURU";218
"231360 UBAJARA";479
"231370 UMARI";93
"231375 UMIRIM";220
"231380 URUBURETAMA";315
"231390 URUOCA";157
"231395 VARJOTA";227
"231400 VARZEA ALEGRE";467
"231410 VICOSA DO CEARA";927
" MUNICIPIO IGNORADO - RN";4
"240010 ACARI";129
"240020 ACU";656
"240030 AFONSO BEZERRA";114
"240040 AGUA NOVA";47
"240050 ALEXANDRIA";172
"240060 ALMINO AFONSO";52
"240070 ALTO DO RODRIGUES";161
"240080 ANGICOS";114
"240090 ANTONIO MARTINS";84
"240100 APODI";344
"240110 AREIA BRANCA";328
"240120 ARES";166
"240130 AUGUSTO SEVERO";79
"240140 BAIA FORMOSA";115
"240145 BARAUNA";370
"240150 BARCELONA";33
"240160 BENTO FERNANDES";58
"240165 BODO";40
"240170 BOM JESUS";119
"240180 BREJINHO";137
"240185 CAICARA DO NORTE";78
"240190 CAICARA DO RIO DO VENTO";45
"240200 CAICO";628
"240210 CAMPO REDONDO";105
"240220 CANGUARETAMA";514
"240230 CARAUBAS";219
"240240 CARNAUBA DOS DANTAS";80
"240250 CARNAUBAIS";125
"240260 CEARA-MIRIM";966
"240270 CERRO CORA";145
"240280 CORONEL EZEQUIEL";59
"240290 CORONEL JOAO PESSOA";50
"240300 CRUZETA";87
"240310 CURRAIS NOVOS";488
"240320 DOUTOR SEVERIANO";84
"240325 PARNAMIRIM";3113
"240330 ENCANTO";74
"240340 EQUADOR";82
"240350 ESPIRITO SANTO";91
"240360 EXTREMOZ";368
"240370 FELIPE GUERRA";59
"240375 FERNANDO PEDROZA";38
"240380 FLORANIA";104
"240390 FRANCISCO DANTAS";32
"240400 FRUTUOSO GOMES";66
"240410 GALINHOS";28
"240420 GOIANINHA";381
"240430 GOVERNADOR DIX-SEPT ROSADO";148
"240440 GROSSOS";92
"240450 GUAMARE";250
"240460 IELMO MARINHO";103
"240470 IPANGUACU";205
"240480 IPUEIRA";20
"240485 ITAJA";97
"240490 ITAU";63
"240500 JACANA";95
"240510 JANDAIRA";95
"240520 JANDUIS";83
"240530 JANUARIO CICCO";104
"240540 JAPI";86
"240550 JARDIM DE ANGICOS";42
"240560 JARDIM DE PIRANHAS";155
"240570 JARDIM DO SERIDO";107
"240580 JOAO CAMARA";495
"240590 JOAO DIAS";45
"240600 JOSE DA PENHA";66
"240610 JUCURUTU";222
"240615 JUNDIA";27
"240620 LAGOA D'ANTA";75
"240630 LAGOA DE PEDRAS";73
"240640 LAGOA DE VELHOS";27
"240650 LAGOA NOVA";229
"240660 LAGOA SALGADA";130
"240670 LAJES";94
"240680 LAJES PINTADAS";66
"240690 LUCRECIA";35
"240700 LUIS GOMES";147
"240710 MACAIBA";825
"240720 MACAU";344
"240725 MAJOR SALES";47
"240730 MARCELINO VIEIRA";101
"240740 MARTINS";92
"240750 MAXARANGUAPE";122
"240760 MESSIAS TARGINO";44
"240770 MONTANHAS";146
"240780 MONTE ALEGRE";225
"240790 MONTE DAS GAMELEIRAS";45
"240800 MOSSORO";3382
"240810 NATAL";9881
"240820 NISIA FLORESTA";283
"240830 NOVA CRUZ";498
"240840 OLHO-D'AGUA DO BORGES";40
"240850 OURO BRANCO";60
"240860 PARANA";56
"240870 PARAU";42
"240880 PARAZINHO";66
"240890 PARELHAS";275
"240895 RIO DO FOGO";151
"240910 PASSA E FICA";137
"240920 PASSAGEM";30
"240930 PATU";154
"240933 SANTA MARIA";57
"240940 PAU DOS FERROS";433
"240950 PEDRA GRANDE";56
"240960 PEDRA PRETA";35
"240970 PEDRO AVELINO";76
"240980 PEDRO VELHO";176
"240990 PENDENCIAS";164
"241000 PILOES";37
"241010 POCO BRANCO";140
"241020 PORTALEGRE";118
"241025 PORTO DO MANGUE";63
"241030 SERRA CAIADA";119
"241040 PUREZA";118
"241050 RAFAEL FERNANDES";66
"241060 RAFAEL GODEIRO";36
"241070 RIACHO DA CRUZ";53
"241080 RIACHO DE SANTANA";59
"241090 RIACHUELO";69
"241100 RODOLFO FERNANDES";52
"241105 TIBAU";52
"241110 RUY BARBOSA";22
"241120 SANTA CRUZ";486
"241140 SANTANA DO MATOS";116
"241142 SANTANA DO SERIDO";27
"241150 SANTO ANTONIO";332
"241160 SAO BENTO DO NORTE";39
"241170 SAO BENTO DO TRAIRI";62
"241180 SAO FERNANDO";39
"241190 SAO FRANCISCO DO OESTE";25
"241200 SAO GONCALO DO AMARANTE";1430
"241210 SAO JOAO DO SABUGI";49
"241220 SAO JOSE DE MIPIBU";575
"241230 SAO JOSE DO CAMPESTRE";160
"241240 SAO JOSE DO SERIDO";33
"241250 SAO MIGUEL";334
"241255 SAO MIGUEL DO GOSTOSO";86
"241260 SAO PAULO DO POTENGI";179
"241270 SAO PEDRO";70
"241280 SAO RAFAEL";62
"241290 SAO TOME";98
"241300 SAO VICENTE";57
"241310 SENADOR ELOI DE SOUZA";65
"241320 SENADOR GEORGINO AVELINO";67
"241330 SERRA DE SAO BENTO";73
"241335 SERRA DO MEL";170
"241340 SERRA NEGRA DO NORTE";77
"241350 SERRINHA";81
"241355 SERRINHA DOS PINTOS";47
"241360 SEVERIANO MELO";75
"241370 SITIO NOVO";64
"241380 TABOLEIRO GRANDE";31
"241390 TAIPU";165
"241400 TANGARA";197
"241410 TENENTE ANANIAS";137
"241415 TENENTE LAURENTINO CRUZ";93
"241420 TIBAU DO SUL";141
"241430 TIMBAUBA DOS BATISTAS";16
"241440 TOUROS";350
"241445 TRIUNFO POTIGUAR";41
"241450 UMARIZAL";110
"241460 UPANEMA";180
"241470 VARZEA";65
"241475 VENHA-VER";45
"241480 VERA CRUZ";138
"241490 VICOSA";35
"241500 VILA FLOR";32
" MUNICIPIO IGNORADO - PB";-
"250010 AGUA BRANCA";107
"250020 AGUIAR";59
"250030 ALAGOA GRANDE";354
"250040 ALAGOA NOVA";281
"250050 ALAGOINHA";194
"250053 ALCANTIL";128
"250057 ALGODAO DE JANDAIRA";41
"250060 ALHANDRA";308
"250070 SAO JOAO DO RIO DO PEIXE";139
"250073 AMPARO";37
"250077 APARECIDA";98
"250080 ARACAGI";186
"250090 ARARA";144
"250100 ARARUNA";243
"250110 AREIA";307
"250115 AREIA DE BARAUNAS";25
"250120 AREIAL";109
"250130 AROEIRAS";251
"250135 ASSUNCAO";51
"250140 BAIA DA TRAICAO";135
"250150 BANANEIRAS";243
"250153 BARAUNA";58
"250157 BARRA DE SANTANA";101
"250160 BARRA DE SANTA ROSA";166
"250170 BARRA DE SAO MIGUEL";98
"250180 BAYEUX";1203
"250190 BELEM";202
"250200 BELEM DO BREJO DO CRUZ";101
"250205 BERNARDINO BATISTA";55
"250210 BOA VENTURA";71
"250215 BOA VISTA";105
"250220 BOM JESUS";34
"250230 BOM SUCESSO";69
"250240 BONITO DE SANTA FE";176
"250250 BOQUEIRAO";237
"250260 IGARACY";68
"250270 BORBOREMA";64
"250280 BREJO DO CRUZ";197
"250290 BREJO DOS SANTOS";79
"250300 CAAPORA";350
"250310 CABACEIRAS";64
"250320 CABEDELO";823
"250330 CACHOEIRA DOS INDIOS";127
"250340 CACIMBA DE AREIA";41
"250350 CACIMBA DE DENTRO";228
"250355 CACIMBAS";158
"250360 CAICARA";88
"250370 CAJAZEIRAS";772
"250375 CAJAZEIRINHAS";53
"250380 CALDAS BRANDAO";48
"250390 CAMALAU";85
"250400 CAMPINA GRANDE";5434
"250403 CAPIM";90
"250407 CARAUBAS";60
"250410 CARRAPATEIRA";24
"250415 CASSERENGUE";94
"250420 CATINGUEIRA";61
"250430 CATOLE DO ROCHA";366
"250435 CATURITE";65
"250440 CONCEICAO";198
"250450 CONDADO";138
"250460 CONDE";348
"250470 CONGO";75
"250480 COREMAS";183
"250485 COXIXOLA";20
"250490 CRUZ DO ESPIRITO SANTO";237
"250500 CUBATI";92
"250510 CUITE";255
"250520 CUITEGI";125
"250523 CUITE DE MAMANGUAPE";86
"250527 CURRAL DE CIMA";67
"250530 CURRAL VELHO";17
"250535 DAMIAO";81
"250540 DESTERRO";98
"250550 VISTA SERRANA";43
"250560 DIAMANTE";66
"250570 DONA INES";151
"250580 DUAS ESTRADAS";43
"250590 EMAS";36
"250600 ESPERANCA";518
"250610 FAGUNDES";166
"250620 FREI MARTINHO";38
"250625 GADO BRAVO";143
"250630 GUARABIRA";728
"250640 GURINHEM";128
"250650 GURJAO";36
"250660 IBIARA";68
"250670 IMACULADA";153
"250680 INGA";224
"250690 ITABAIANA";222
"250700 ITAPORANGA";271
"250710 ITAPOROROCA";238
"250720 ITATUBA";141
"250730 JACARAU";183
"250740 JERICO";93
"250750 JOAO PESSOA";9939
"250760 JUAREZ TAVORA";109
"250770 JUAZEIRINHO";239
"250780 JUNCO DO SERIDO";105
"250790 JURIPIRANGA";119
"250800 JURU";130
"250810 LAGOA";45
"250820 LAGOA DE DENTRO";104
"250830 LAGOA SECA";403
"250840 LASTRO";44
"250850 LIVRAMENTO";100
"250855 LOGRADOURO";39
"250860 LUCENA";174
"250870 MAE D'AGUA";49
"250880 MALTA";66
"250890 MAMANGUAPE";606
"250900 MANAIRA";159
"250905 MARCACAO";119
"250910 MARI";250
"250915 MARIZOPOLIS";82
"250920 MASSARANDUBA";177
"250930 MATARACA";122
"250933 MATINHAS";61
"250937 MATO GROSSO";28
"250939 MATUREIA";87
"250940 MOGEIRO";136
"250950 MONTADAS";68
"250960 MONTE HOREBE";70
"250970 MONTEIRO";364
"250980 MULUNGU";111
"250990 NATUBA";92
"251000 NAZAREZINHO";77
"251010 NOVA FLORESTA";136
"251020 NOVA OLINDA";107
"251030 NOVA PALMEIRA";33
"251040 OLHO D'AGUA";113
"251050 OLIVEDOS";35
"251060 OURO VELHO";37
"251065 PARARI";19
"251070 PASSAGEM";30
"251080 PATOS";1295
"251090 PAULISTA";128
"251100 PEDRA BRANCA";56
"251110 PEDRA LAVRADA";95
"251120 PEDRAS DE FOGO";369
"251130 PIANCO";178
"251140 PICUI";249
"251150 PILAR";126
"251160 PILOES";125
"251170 PILOEZINHOS";80
"251180 PIRPIRITUBA";136
"251190 PITIMBU";255
"251200 POCINHOS";243
"251203 POCO DANTAS";71
"251207 POCO DE JOSE DE MOURA";43
"251210 POMBAL";346
"251220 PRATA";56
"251230 PRINCESA ISABEL";297
"251240 PUXINANA";170
"251250 QUEIMADAS";564
"251260 QUIXABA";20
"251270 REMIGIO";251
"251272 PEDRO REGIS";74
"251274 RIACHAO";61
"251275 RIACHAO DO BACAMARTE";41
"251276 RIACHAO DO POCO";48
"251278 RIACHO DE SANTO ANTONIO";39
"251280 RIACHO DOS CAVALOS";131
"251290 RIO TINTO";292
"251300 SALGADINHO";38
"251310 SALGADO DE SAO FELIX";71
"251315 SANTA CECILIA";85
"251320 SANTA CRUZ";72
"251330 SANTA HELENA";60
"251335 SANTA INES";55
"251340 SANTA LUZIA";173
"251350 SANTANA DE MANGUEIRA";78
"251360 SANTANA DOS GARROTES";89
"251365 JOCA CLAUDINO";36
"251370 SANTA RITA";1908
"251380 SANTA TERESINHA";61
"251385 SANTO ANDRE";33
"251390 SAO BENTO";401
"251392 SAO BENTINHO";44
"251394 SAO DOMINGOS DO CARIRI";43
"251396 SAO DOMINGOS";37
"251398 SAO FRANCISCO";38
"251400 SAO JOAO DO CARIRI";58
"251410 SAO JOAO DO TIGRE";55
"251420 SAO JOSE DA LAGOA TAPADA";81
"251430 SAO JOSE DE CAIANA";78
"251440 SAO JOSE DE ESPINHARAS";55
"251445 SAO JOSE DOS RAMOS";68
"251450 SAO JOSE DE PIRANHAS";219
"251455 SAO JOSE DE PRINCESA";53
"251460 SAO JOSE DO BONFIM";47
"251465 SAO JOSE DO BREJO DO CRUZ";25
"251470 SAO JOSE DO SABUGI";33
"251480 SAO JOSE DOS CORDEIROS";51
"251490 SAO MAMEDE";79
"251500 SAO MIGUEL DE TAIPU";106
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";133
"251520 SAO SEBASTIAO DO UMBUZEIRO";41
"251530 SAPE";655
"251540 SAO VICENTE DO SERIDO";160
"251550 SERRA BRANCA";132
"251560 SERRA DA RAIZ";35
"251570 SERRA GRANDE";48
"251580 SERRA REDONDA";77
"251590 SERRARIA";71
"251593 SERTAOZINHO";67
"251597 SOBRADO";108
"251600 SOLANEA";364
"251610 SOLEDADE";181
"251615 SOSSEGO";34
"251620 SOUSA";832
"251630 SUME";206
"251640 TACIMA";102
"251650 TAPEROA";184
"251660 TAVARES";218
"251670 TEIXEIRA";219
"251675 TENORIO";29
"251680 TRIUNFO";100
"251690 UIRAUNA";163
"251700 UMBUZEIRO";96
"251710 VARZEA";20
"251720 VIEIROPOLIS";47
"251740 ZABELE";34
" MUNICIPIO IGNORADO - PE";-
"260005 ABREU E LIMA";1160
"260010 AFOGADOS DA INGAZEIRA";509
"260020 AFRANIO";274
"260030 AGRESTINA";247
"260040 AGUA PRETA";406
"260050 AGUAS BELAS";687
"260060 ALAGOINHA";205
"260070 ALIANCA";485
"260080 ALTINHO";214
"260090 AMARAJI";261
"260100 ANGELIM";116
"260105 ARACOIABA";269
"260110 ARARIPINA";1465
"260120 ARCOVERDE";935
"260130 BARRA DE GUABIRABA";160
"260140 BARREIROS";604
"260150 BELEM DE MARIA";123
"260160 BELEM DE SAO FRANCISCO";313
"260170 BELO JARDIM";1039
"260180 BETANIA";182
"260190 BEZERROS";674
"260200 BODOCO";527
"260210 BOM CONSELHO";643
"260220 BOM JARDIM";482
"260230 BONITO";537
"260240 BREJAO";148
"260250 BREJINHO";94
"260260 BREJO DA MADRE DE DEUS";616
"260270 BUENOS AIRES";197
"260280 BUIQUE";904
"260290 CABO DE SANTO AGOSTINHO";2911
"260300 CABROBO";470
"260310 CACHOEIRINHA";261
"260320 CAETES";436
"260330 CALCADO";134
"260340 CALUMBI";83
"260345 CAMARAGIBE";1853
"260350 CAMOCIM DE SAO FELIX";213
"260360 CAMUTANGA";94
"260370 CANHOTINHO";312
"260380 CAPOEIRAS";298
"260390 CARNAIBA";280
"260392 CARNAUBEIRA DA PENHA";267
"260400 CARPINA";911
"260410 CARUARU";4382
"260415 CASINHAS";169
"260420 CATENDE";495
"260430 CEDRO";178
"260440 CHA DE ALEGRIA";168
"260450 CHA GRANDE";232
"260460 CONDADO";241
"260470 CORRENTES";203
"260480 CORTES";169
"260490 CUMARU";177
"260500 CUPIRA";274
"260510 CUSTODIA";485
"260515 DORMENTES";293
"260520 ESCADA";890
"260530 EXU";539
"260540 FEIRA NOVA";297
"260545 FERNANDO DE NORONHA";20
"260550 FERREIROS";158
"260560 FLORES";270
"260570 FLORESTA";505
"260580 FREI MIGUELINHO";138
"260590 GAMELEIRA";270
"260600 GARANHUNS";2122
"260610 GLORIA DO GOITA";349
"260620 GOIANA";981
"260630 GRANITO";88
"260640 GRAVATA";945
"260650 IATI";264
"260660 IBIMIRIM";420
"260670 IBIRAJUBA";88
"260680 IGARASSU";1188
"260690 IGUARACY";150
"260700 INAJA";252
"260710 INGAZEIRA";61
"260720 IPOJUCA";1264
"260730 IPUBI";529
"260740 ITACURUBA";73
"260750 ITAIBA";381
"260760 ILHA DE ITAMARACA";230
"260765 ITAMBE";508
"260770 ITAPETIM";197
"260775 ITAPISSUMA";276
"260780 ITAQUITINGA";230
"260790 JABOATAO DOS GUARARAPES";7687
"260795 JAQUEIRA";130
"260800 JATAUBA";250
"260805 JATOBA";197
"260810 JOAO ALFREDO";340
"260820 JOAQUIM NABUCO";184
"260825 JUCATI";157
"260830 JUPI";240
"260840 JUREMA";204
"260845 LAGOA DO CARRO";205
"260850 LAGOA DE ITAENGA";331
"260860 LAGOA DO OURO";192
"260870 LAGOA DOS GATOS";160
"260875 LAGOA GRANDE";351
"260880 LAJEDO";574
"260890 LIMOEIRO";674
"260900 MACAPARANA";303
"260910 MACHADOS";184
"260915 MANARI";278
"260920 MARAIAL";166
"260930 MIRANDIBA";262
"260940 MORENO";629
"260950 NAZARE DA MATA";386
"260960 OLINDA";5191
"260970 OROBO";256
"260980 OROCO";199
"260990 OURICURI";917
"261000 PALMARES";766
"261010 PALMEIRINA";121
"261020 PANELAS";325
"261030 PARANATAMA";178
"261040 PARNAMIRIM";344
"261050 PASSIRA";448
"261060 PAUDALHO";761
"261070 PAULISTA";3142
"261080 PEDRA";328
"261090 PESQUEIRA";959
"261100 PETROLANDIA";551
"261110 PETROLINA";4610
"261120 POCAO";206
"261130 POMBOS";306
"261140 PRIMAVERA";155
"261150 QUIPAPA";292
"261153 QUIXABA";78
"261160 RECIFE";18791
"261170 RIACHO DAS ALMAS";228
"261180 RIBEIRAO";503
"261190 RIO FORMOSO";348
"261200 SAIRE";122
"261210 SALGADINHO";89
"261220 SALGUEIRO";908
"261230 SALOA";221
"261240 SANHARO";259
"261245 SANTA CRUZ";368
"261247 SANTA CRUZ DA BAIXA VERDE";228
"261250 SANTA CRUZ DO CAPIBARIBE";927
"261255 SANTA FILOMENA";226
"261260 SANTA MARIA DA BOA VISTA";696
"261270 SANTA MARIA DO CAMBUCA";177
"261280 SANTA TEREZINHA";129
"261290 SAO BENEDITO DO SUL";115
"261300 SAO BENTO DO UNA";706
"261310 SAO CAITANO";495
"261320 SAO JOAO";282
"261330 SAO JOAQUIM DO MONTE";312
"261340 SAO JOSE DA COROA GRANDE";268
"261350 SAO JOSE DO BELMONTE";443
"261360 SAO JOSE DO EGITO";340
"261370 SAO LOURENCO DA MATA";1255
"261380 SAO VICENTE FERRER";240
"261390 SERRA TALHADA";1168
"261400 SERRITA";292
"261410 SERTANIA";408
"261420 SIRINHAEM";560
"261430 MOREILANDIA";130
"261440 SOLIDAO";95
"261450 SURUBIM";795
"261460 TABIRA";335
"261470 TACAIMBO";173
"261480 TACARATU";296
"261485 TAMANDARE";324
"261500 TAQUARITINGA DO NORTE";358
"261510 TEREZINHA";93
"261520 TERRA NOVA";119
"261530 TIMBAUBA";717
"261540 TORITAMA";529
"261550 TRACUNHAEM";207
"261560 TRINDADE";566
"261570 TRIUNFO";184
"261580 TUPANATINGA";333
"261590 TUPARETAMA";110
"261600 VENTUROSA";254
"261610 VERDEJANTE";137
"261618 VERTENTE DO LERIO";122
"261620 VERTENTES";273
"261630 VICENCIA";356
"261640 VITORIA DE SANTO ANTAO";1773
"261650 XEXEU";239
" MUNICIPIO IGNORADO - AL";-
"270010 AGUA BRANCA";343
"270020 ANADIA";243
"270030 ARAPIRACA";3316
"270040 ATALAIA";686
"270050 BARRA DE SANTO ANTONIO";238
"270060 BARRA DE SAO MIGUEL";123
"270070 BATALHA";275
"270080 BELEM";69
"270090 BELO MONTE";77
"270100 BOCA DA MATA";407
